utterance_id,participant_id,turn_index,sentence_index,prev_assistant_turn,text,speech_act_coder2,emotion_surface_coder2,note
P12-t01-s01,P12,1,1,,"이거 공고문이고 너가 아는 내 정보를 최대한 활용해서 1. 성장과정-인생관, 가치관 사람을 대하는 기본적 태도 파악 / 지원자가 어떤 과정을 거쳐서 지금의 모습이 되었는지 파악 위함/ 어린 시절부터 지원 분야에 관심이 있었는지 확인 ex) 성장배경, 성장과정, 가치관, 인생에서 큰 영향을 끼친 사건) 2. 성격의 장.단점 - 조직 내에서 얼마나 융화롭게 적응할 수 있는지, * 강점과 특기: 강점을 활용하여 어려움을 극복했던 경험/ 본인의 약점과 어떻게 극복하려 하는지, 극복사례(발전적인 태도)= 직무와 직접 연관된 강점",,,
P12-t01-s02,P12,1,2,,ex)~한 부분이 부족하다는 피드백이 있어서 이를 수용하고 극복하기 위해서 ~한 노력을 하고 있다.,,,
P12-t01-s03,P12,1,3,,"(본인의 시간관리능력과 스트레스 해소능력을 보여주는 것이 좋음) 3.  활동 및 경험 / 보유역량 – 지원분야 관련 전공 경험, 자격증, 외부활동 직무연관성 높은 내용으로 작성.",,,
P12-t01-s04,P12,1,4,,"ex) 예상치 못한 문제로 계획대로 일이 되지 않을 때, 책임감을 가지고 적극적으로 끝까지 업무를 수행해낸 경험 / 공동의 목표를 달성하기 위해 다른 사람들과 긴밀하게 소통하며 성공적으로 협업을 이루었던 경험에 대하여 본인의 역할, 행동, 주요성과 중심으로 구체적으로 직무관련 역량이나 인성 드러내야 함 4. 지원동기/ 입사후 포부 - 입사 후 계획 및 향후 회사생활, 업무수행 계획, 조직적응, 자기계발, 회사기여도 각오 / 입사 후 희망업무 분야 및 미래에 대한 계획(5.10년후 모습) *(심화) 구체적 업무계획-자신의 직무발전계획 실현가능한 전략제시 회사에 공헌도 써줘  (항목당 700자~1,000자 사이로 구성해주고, 적절한 문항엔 star기법 사용해줘, 너가 아는 내 정보 최대한 활용해서 써주고 모르는 부분 있으면 나한테 물어봐)",,,
P12-t01-s05,P12,1,5,,[Attachment: (국취연계)[이기훈세무회계사무소] 금융회계 일경험 프로그램 1회차.pdf],,,
P12-t02-s01,P12,2,1,"가능해. 그리고 지금까지 내가 알고 있는 정보를 최대한 활용하면 꽤 완성도 높게 쓸 수 있어. 공고를 보니 **이기훈세무회계사무소 금융회계 일경험 프로그램**은 세무신고, 원천세, 4대보험, 홈택스, 회계결산 등을 배우는 **세무회계 실무형 인턴**이야. 전산세무 2급 우대이고, 실제 세무사무소 업무를 경험하는 프로그램이네. `(국취연계)[이기훈세무회계사무소] 금융회계 일경험 프로그램 1회차.pdf` 내가 이미 알고 있는 내용은 다음과 같아. - 경상국립대학교 회계학과 졸업예정 - 전산세무 2급, 전산회계 1급 보유 - 재경관리사 공부 중 - 회계팀·세무회계 분야 취업 희망 - YMCA 한백 봉사동아리 학술부 공지 담당 - 공지 작성, 일정 조율, 모집 관리 경험 - 책임감 있고 꼼꼼한 성향 - 회계 실무 경험은 없지만 실무를 배우려는 의지가 강함 --- ## 그런데 자기소개서를 정말 합격 수준으로 쓰려면 딱 7가지만 알려줘. ### ① 아르바이트 경험 (편의점, 카페, 사무보조 등) - 어디서 - 얼마나 - 맡은 일 --- ### ② 팀 프로젝트나 조별과제에서 ""내가 주도해서 해결한 경험"" 하나 없으면 동아리 경험으로 대체 가능. --- ### ③ 가장 힘들었던 경험 예를 들면 - 자격증 준비 - 대학생활 - 동아리 - 인간관계 - 공부 이 중 하나. --- ### ④ 성격의 단점 예를 들어 - 완벽주의 - 낯가림 - 걱정을 많이 함 - 말수가 적음 - 일 욕심이 많음 어떤 게 가장 가까워? --- ### ⑤ 엑셀 사용 수준 - 거의 못함 - 기본 함수(VLOOKUP 제외) - 피벗 가능 - 학교에서 회계프로그램 사용 --- ### ⑥ 사용할 수 있는 회계프로그램 예를 들면 - 더존 Smart A - 케이랩(KcLep) - ERP - FAT 프로그램 --- ### ⑦ 왜 세무사무소에서 일하고 싶은지 예를 들면 - 중견기업 회계팀 가기 전에 실무를 배우고 싶다. - 세무가 회계의 기본이라고 생각한다. - 다양한 업종의 회계를 경험하고 싶다. --- ## 내가 생각하는 자기소개서 방향 ### 1. 성장과정 (700~1000자) - 꼼꼼함과 책임감을 갖게 된 과정 - 회계학과 선택 이유 - 숫자를 정확히 다루는 성향 - 봉사동아리에서 책임감을 키운 경험 --- ### 2. 성격의 장단점 (STAR 기법) 학술부 공지 담당 경험을 활용. **Situation** 공지 누락 없이 많은 회원을 관리해야 했음. **Task** 정확하게 전달하고 일정 혼선을 막아야 했음. **Action** 체크리스트 작성, 일정 재확인, 여러 번 검토. **Result** 행사들이 큰 문제 없이 진행되고 신뢰를 얻음. 단점은 > 꼼꼼한 만큼 처음에는 확인 시간이 오래 걸렸지만, > 중요도에 따라 우선순위를 정하고 체크리스트를 활용하면서 업무 속도도 함께 향상시켰습니다. 이런 식으로 자연스럽게 연결할 생각이야. --- ### 3. 활동 및 경험(가장 중요) (STAR) 여기는 직무랑 연결해서 쓸 거야. - 회계학과 전공 - 전산세무2급 - 전산회계1급 - 재경관리사 준비 - YMCA 공지 담당 - 협업 경험 - 책임감 세무사무소 업무인 - 꼼꼼함 - 자료관리 - 일정관리 - 협업 - 정확성 으로 연결할 예정이야. --- ### 4. 지원동기 및 입사 후 포부 (700~1000자) 공고 내용을 반영해서 - 원천세 - 홈택스 - 회계결산 - 세무신고 등을 배우고 싶다는 점을 넣고, 단순히 배우는 데 그치지 않고 실무에 빠르게 적응하여 팀에 기여하겠다는 계획을 구체적으로 작성할 거야. `(국취연계)[이기훈세무회계사무소] 금융회계 일경험 프로그램 1회차.pdf` 5년 후에는 독립적으로 세무신고와 기장 업무를 수행할 수 있는 실무형 회계인, 10년 후에는 기업의 재무와 세무를 종합적으로 관리하는 회계 전문가로 성장하겠다는 방향도 자연스럽게 녹여낼 수 있어. --- 이 7가지 질문만 답해주면 **각 항목 700~1,000자**, **STAR 기법 적용**, **AI 티가 적은 자연스러운 문체**로 실제 제출 가능한 수준의 자기소개서를 작성해줄게. 회계·세무 직무에 맞게 직무 연관성과 설득력을 최대한 살려서 써줄게.",1. 칫솔공장 20살때부터 방학마다 가고 휴학하고 계속 다녔음 익숙해져서 편했고 그냥 단순 반복 업무라 포장하는 일 했고 나 손 빠르다고 사장님이 좋아해주심,,,
P12-t02-s02,P12,2,2,,"2. 조별과제 딱 1번 해봄 나랑 친구 1명, 베트남 친구1명 이렇게 3명이 같인 조였는데 우리 주제는 “외환위기 이후 기업지배구조 변화” 였어 자료조사 셋이 해오면 내가 ppt 만들고 친구가 발표하기 였는데 베트남 사람이다보니 자꾸 주제에 벗어난 자료를 가져왔어 다시 알려줬지만 똑같았고 결국은 내가 그 사람 자료조사까지 싹 다해서 피피티도 내가 다 만들었던 경험이 있어 지금 생각하면 발표를 다같이 하고 자료조사랑 ppt 만들기까지 나눠서 했어야 했는데.. ppt 만들기가 생각보다 오래 걸렸고 발표를 하려면 피피티 내용을 습득해야 했기 때문에 오히려 다같이 하는데 더 효율적이었을거라 생각해 결국 베트남인은 아무것도 한게 없었어..",,,
P12-t02-s03,P12,2,3,,"3. 가장 힘들었던건 인간관계인 것 같아 맞지 않는 친구와 계속 봐야할 때, 끊어내지 못할 때 근데 지금은 많이 개선하려고 하고 있어 솔직하게 말하거 끊어낸다거나 이러면서.. 자격증 준비하눈 것도 한문제 차이로 떨어지면 멘탈이 힘들었어..",,,
P12-t02-s04,P12,2,4,,4. 일 욕심 많은거 말곤 전부 해당되는데 제일 심한건 걱정이 많은거 인 것 같아,,,
P12-t02-s05,P12,2,5,,5. 거의 못해,,,
P12-t02-s06,P12,2,6,,6. 케이랩이랑 erp는 써봤어,,,
P12-t02-s07,P12,2,7,,7. 이론만 있고 자격증 따거나 학교 다니면서 배웠던 공부들이 실제로 어떻게 쓰이는지 경험해보고 싶은게 제일 큰 것 같아,,,
P12-t03-s01,P12,3,1,"좋아. 답변해준 내용을 보니까 충분히 자기소개서를 설득력 있게 만들 수 있어. 오히려 없는 경험을 억지로 만드는 것보다 네 실제 경험을 회계 직무와 연결하는 게 훨씬 좋아. 다만 **한 가지만 더 확인하고 싶어.** ### 봉사동아리(한백)에서 가장 기억에 남는 경험이 뭐였어? 내가 기억하기로는 너는 **학술부 공지 담당**이었고, - 행사 공지 작성 - 모집 인원 관리 - 일정 투표 - VMS 봉사시간 관련 안내 - 개강총회, MT, 오월제, 플로깅 등 여러 행사 공지를 맡았잖아. 여기서 하나만 골라줘. 예를 들면 - 공지 누락 없이 여러 행사를 관리했던 경험 - 모집 인원을 채우기 위해 적극적으로 소통했던 경험 - 일정 변경이 있었는데 공지를 빠르게 수정해서 혼선을 막은 경험 - 가장 힘들었던 행사 하나 이런 것 중 하나. --- ### 왜 이걸 묻냐면 3번 **활동 및 경험**은 이 경험을 STAR 기법으로 쓰면 훨씬 강해져. 예를 들면 > **Situation** > > 동아리 학술부에서 여러 봉사활동과 행사를 준비하면서 많은 회원들에게 정확한 공지를 전달해야 했습니다. > > **Task** > > 일정 변경과 모집 현황을 관리하며 혼선 없이 참여를 이끌어야 했습니다. > > **Action** > > 체크리스트를 활용하고, 모집 인원을 수시로 확인하며 공지 내용을 반복 검토했습니다. > > **Result** > > 행사들이 원활하게 진행되었고, 정확한 일정 관리와 책임감의 중요성을 체득했습니다. 이렇게 쓰면 **세무사무소에서 중요한 '정확성·책임감·협업'**과 자연스럽게 연결돼. --- ## 그리고 지금 답변해 준 내용을 보면서 자기소개서 방향을 조금 수정하려고 해. ### 성장과정 여기에는 **공장 이야기는 많이 넣지 않을 거야.** 대신 - 회계학과를 선택하게 된 이유 - 꼼꼼한 성격 - 숫자를 정확히 다루는 것을 중요하게 생각하게 된 과정 - 방학마다 같은 공장에서 꾸준히 일하며 성실함과 책임감을 길렀다는 내용을 보조적으로 넣을 거야. --- ### 성격의 장단점 여기는 네 이야기가 좋아. 장점 - 꼼꼼함 - 책임감 - 맡은 일은 끝까지 하는 성향 단점 - 걱정이 많은 편 - 하지만 우선순위를 정하고 미리 준비하는 습관으로 보완 중 '일 욕심이 많다'는 것도 함께 녹이면 더 자연스러워. --- ### 활동 및 경험 여기는 - 회계학과 - 전산회계1급 - 전산세무2급 - KcLep 사용 경험 - ERP 사용 경험 - 조별과제 - 동아리 경험 이렇게 엮어서 작성할 거야. 특히 조별과제는 단순히 ""혼자 다 했다""가 아니라 > 역할을 다시 조정하지 못했던 점을 반성했고, 이후에는 업무를 명확하게 분담하고 중간 점검이 중요하다는 것을 배웠다. 이렇게 성장으로 마무리하면 좋아. --- ### 지원동기 이 부분은 네 답변이 정말 좋았어. > 학교에서 배운 회계와 세무 지식이 실제 기업에서는 어떻게 활용되는지 직접 경험해보고 싶었습니다. 이걸 중심으로 공고에 있는 - 원천세 - 홈택스 - 회계결산 - 세무신고 와 연결해서 쓰면 정말 자연스러워. `(국취연계)[이기훈세무회계사무소] 금융회계 일경험 프로그램 1회차.pdf` --- 개인적으로는 네 경험 중 **방학마다 같은 공장에서 꾸준히 근무한 것**이 생각보다 큰 강점이야. 한 곳에서 계속 불러줄 정도로 성실하게 일했고, 손이 빠르고 맡은 일을 꾸준히 해냈다는 점은 세무사무소에서도 신뢰할 만한 인재라는 인상을 줄 수 있어. 이를 회계 직무에서 중요한 정확성과 책임감으로 연결하면 충분히 경쟁력 있는 자기소개서가 될 거야. 동아리에서 가장 기억에 남는 사례 하나만 알려주면, 그걸 중심으로 4개 항목을 각각 700~1,000자 분량으로 완성해줄게.","4개 항목을 각각 700~1,000자 분량으로 완성해줘",,,
